Customer ID,Churn Category
6942-LBFDP,0
7524-VRLPL,0
3094-JOJAI,0
1216-JWVUX,0
9091-WTUUY,0
4891-NLUBA,0
4999-IEZLT,3
5774-QPLTF,1
0634-SZPQA,0
4849-PYRLQ,0
5998-VVEJY,3
5227-JSCFE,0
6507-DTJZV,0
9938-PRCVK,0
9838-BFCQT,0
1086-LXKFY,0
6476-YHMGA,0
4280-DLSHD,0
8073-IJDCM,5
4459-BBGHE,0
8097-VBQTZ,0
2937-FTHUR,0
8510-TMWYB,0
5327-XOKKY,0
0023-UYUPN,4
9817-APLHW,0
3566-HJGPK,0
7321-KKSDU,0
2203-GHNWN,0
6013-BHCAW,0
2460-FPSYH,5
3391-JSQEW,0
0603-OLQDC,0
6490-FGZAT,0
4737-HOBAX,1
3178-FESZO,0
1334-FJSVR,0
2761-OCIAX,0
8966-OIQHG,0
7599-NTMDP,1
5192-EBGOV,0
4884-ZTHVF,0
5671-RQRLP,0
9565-AXSMR,0
2739-CCZMB,0
7577-SWIFR,0
5756-JYOJT,0
4355-HBJHH,0
9633-DENPU,3
4083-BFNYK,0
6874-SGLHU,0
3481-JHUZH,1
1251-KRREG,0
7780-OTDSO,0
4369-HTUIF,0
9298-WGMRW,0
1536-HBSWP,0
1098-TDVUQ,0
9518-IMLHK,0
7654-YWJUF,0
2108-GLPQB,0
0440-EKDCF,0
8495-PRWFH,0
4395-PZMSN,0
0623-GDISB,0
5998-DZLYR,2
4195-SMMNX,1
2737-WFVYW,0
0787-LHDYT,0
4727-MCYZG,5
9184-GALIL,0
3005-NFMTA,0
3487-EARAT,0
4290-BSXUX,0
6178-KFNHS,1
4393-GEADV,0
8741-LQOBK,0
0595-ITUDF,0
4323-SADQS,0
9258-CNWAC,0
5854-KSRBJ,0
2458-EOMRE,0
8350-NYMVI,4
3585-ISXZP,0
1761-AEZZR,0
2197-OMWGI,0
7274-RTAPZ,0
1830-GGFNM,0
0378-NHQXU,0
2791-SFVEW,0
6234-PFPXL,2
4828-FAZPK,0
4619-EVPHY,1
9658-WYUFB,0
7786-WBJYI,0
7771-ZONAT,0
1004-NOZNR,0
7593-XFKDI,0
3352-ALMCK,0
1140-UKVZG,0
3987-KQDDU,3
2256-YLYLP,0
7422-WNBTY,0
2483-XSSMZ,0
8043-PNYSD,3
7079-QRCBC,0
2054-PJOCK,0
7100-FQPRV,0
7596-LDUXP,1
2897-DOVND,0
3144-AUDBS,5
8785-CJSHH,0
0487-VVUVK,0
2890-WFBHU,0
1131-ALZWV,0
2207-OBZNX,0
9412-ARGBX,0
4979-HPRFL,4
3793-MMFUH,3
5515-RUGKN,0
2485-ITVKB,0
8937-RDTHP,0
1335-HQMKX,1
1200-TUZHR,0
5173-WXOQV,0
3506-OVLKD,0
4877-TSOFF,3
3744-ZRRDZ,3
2320-JRSDE,0
5176-LDKUH,0
7508-SMHXL,0
5512-IDZEI,0
7103-IPXPJ,0
4026-SKKHW,1
5844-QVTAT,0
5940-AHUHD,0
4767-HZZHQ,0
8455-HIRAQ,0
8338-QIUNR,0
0657-DOGUM,4
7989-AWGEH,0
5174-RNGBH,0
3345-PBBFH,0
8738-JOKAR,0
4931-TRZWN,0
7148-XZPHA,0
4075-JFPGR,0
2235-EZAIK,0
6810-VCAEX,3
9479-HYNYL,2
7312-XSBAT,0
5583-SXDAG,0
8760-ZRHKE,0
9822-OAOVB,0
6631-HMANX,0
0564-MUUQK,0
4524-QCSSM,0
6296-DDOOR,0
5843-TTHGI,3
9480-BQJEI,0
5233-GEEAX,1
7471-MQPOS,0
2462-XIIJB,0
1951-IEYXM,0
0689-DSXGL,0
5858-EAFCZ,0
6599-CEBNN,0
4143-HHPMK,0
8404-VLQFB,1
2533-TIBIX,0
4183-WCSEP,0
4712-AUQZO,1
9576-ANLXO,0
4431-EDMIQ,5
4616-ULAOA,0
2115-BFTIW,2
9714-EDSUC,0
1587-FKLZB,0
8749-CLJXC,0
2569-WGERO,0
7695-PKLCZ,0
2585-KTFRE,0
0057-QBUQH,0
5724-BIDBU,0
6728-VOIFY,5
7801-KICAO,1
0973-KYVNF,0
2927-CVULT,0
7159-FVYPK,0
9170-CCKOU,0
6705-LNMDD,0
7711-GQBZC,1
7876-DNYAP,0
0872-NXJYS,0
1449-XQEMT,0
6664-FPDAC,0
9453-PATOS,1
2712-SYWAY,3
9507-HSMMZ,0
0680-DFNNY,2
5382-TEMLV,0
1407-DIGZV,0
5296-BFCYD,0
4830-FAXFM,0
5044-XDPYX,0
6908-VVYHM,0
5404-GGUKR,1
5949-HGVJL,0
3795-GWTRD,0
1960-UOTYM,0
3863-QSTYI,0
0804-XBFBV,0
2580-ATZSQ,0
4032-RMHCI,0
5846-NEQVZ,0
5445-PZWGX,0
8792-AOROI,0
0739-UUAJR,0
5275-PMFUT,1
4422-QVIJA,0
3685-YLCMQ,0
1728-BQDMA,0
2823-LKABH,0
4912-PIGUY,1
5158-RIVOP,2
3976-BWUCK,0
9121-PHQSR,0
6813-GZQCG,0
3097-FQTVJ,0
8563-IIOXK,0
9700-ZCLOT,0
5325-UWTWJ,4
4291-YZODP,3
9318-NKNFC,0
9769-TSBZE,0
2801-NISEI,0
8465-SBRXP,0
1422-DGUBX,2
0823-HSCDJ,0
8313-KTIHG,1
8908-SLFCJ,0
1092-WPIVQ,0
1569-TTNYJ,0
2302-OUZXB,2
4086-WITJG,0
5014-GSOUQ,0
5797-APWZC,2
7517-SAWMO,0
9574-RKJIF,0
2195-ZRVAX,0
3209-ZPKFI,0
7605-SNLQG,0
7658-UYUQS,0
8809-XKHMD,0
8042-JVNFH,0
3027-YNWZU,0
3038-PQIUY,0
5546-BYZSM,0
5178-LMXOP,0
6156-UZDLF,5
7305-ZWMAJ,0
3244-CQPHU,0
0434-CSFON,0
7164-BPTUT,0
1984-GPTEH,0
2030-BTZRO,0
0876-WDUUZ,0
6035-BXTTY,0
3339-EAQNV,0
3452-FLHYD,1
6035-RIIOM,0
2908-WGAXL,0
1373-ORVIZ,0
8450-UYIBU,0
3049-SOLAY,0
3508-VLHCZ,0
1902-XBTFB,0
1596-OQSPS,0
9885-AIBVB,0
8663-UPDGF,1
8062-YBDOE,0
1285-OKIPP,0
8679-JOEVF,0
0708-SJDIS,0
7530-HDYDS,4
7375-WMVMT,4
2800-QQUSO,0
1309-XGFSN,0
0236-HFWSV,0
9661-JALZV,0
5701-YVSVF,0
2101-RANCD,0
1744-JHKYS,1
1052-QJIBV,0
3351-NGXYI,0
3642-BYHDO,0
3301-VKTGC,0
7394-LWLYN,1
7568-PODML,0
4818-DRBQT,0
0604-THJFP,0
9764-REAFF,1
7989-VCQOH,0
0531-XBKMM,0
3915-ODIYG,0
9185-TQCVP,0
8871-JLMHM,0
4694-PHWFW,3
2027-CWDNU,0
5309-TAIKL,0
9626-VFRGG,1
5939-XAIXZ,0
7449-HVPIV,0
5275-SQEIZ,0
3417-TSCIC,0
6366-ZGQGL,0
2974-GGUXS,0
4472-LVYGI,0
2240-HSJQD,0
4994-OBRSZ,0
0071-NDAFP,0
5150-LJNSR,0
2516-VQRRV,0
0376-YMCJC,0
7595-EUIVN,0
2208-NKVVH,1
7401-JIXNM,0
4110-PFEUZ,0
2391-SOORI,0
4632-XJMEX,1
1222-LRYKO,0
4208-UFFGW,0
8118-LSUEL,0
7945-HLKEA,0
9895-VFOXH,1
1991-VOPLL,0
2884-GBPFB,1
1485-YDHMM,0
0354-VXMJC,2
2139-FQHLM,0
9839-ETQOE,1
0377-JBKKT,0
4587-NUKOX,0
0412-UCCNP,0
0869-PAPRP,0
2070-XYMFH,0
0376-OIWME,0
2789-HQBOU,1
4806-HIPDW,0
8372-JUXUI,0
5474-LAMUQ,0
6347-DCUIK,0
5692-ICXLW,0
7995-ZHHNZ,0
1925-LFCZZ,0
3099-OONVS,3
3726-TBHQT,0
8199-ZLLSA,4
0440-MOGPM,0
3001-UNBTL,0
6133-OZILE,0
0732-OCQOC,3
3669-OYSJI,0
5377-NDTOU,0
2363-BJLSL,0
5696-QURRL,0
2077-MPJQO,0
7876-BEUTG,0
4189-NAKJS,3
0104-PPXDV,2
9451-LPGOO,0
3146-MSEGF,1
3537-HPKQT,0
1985-MBRYP,0
3957-SQXML,0
9313-QOLTZ,5
8623-TMRBY,0
3914-FDRHP,1
9778-OGKQZ,0
6878-GGDWG,1
5501-TVMGM,3
2189-UXTKY,2
3946-MHCZW,0
1629-DQQVB,2
2933-XEUJM,0
2595-KIWPV,0
3325-FUYCG,0
1754-GKYPY,0
0675-NCDYU,0
2740-TVLFN,0
8725-JEDFD,1
8165-CBKXO,0
5552-ZNFSJ,2
6719-FGEDO,0
2654-VBVPB,0
2509-TFPJU,0
2982-IHMFT,2
4747-LCAQL,2
3472-QPRCH,0
4501-VCPFK,1
3067-SVMTC,0
5687-DKDTV,1
0311-QYWSS,0
7767-UXAGJ,0
0771-CHWSK,0
5155-AZQPB,0
7410-YTJIK,0
0094-OIFMO,5
8125-QPFJD,0
1122-JWTJW,0
1139-WUOAH,0
4154-AQUGT,4
4625-XMOYM,0
8168-UQWWF,0
0463-TXOAK,1
5944-UGLLK,0
7619-ODSGN,3
2455-USLMV,3
7562-GSUHK,0
1374-DMZUI,0
4123-FCVCB,0
0661-XEYAN,0
2831-EBWRN,0
6859-QNXIQ,1
7481-ATQQS,0
3313-QKNKB,0
8668-KNZTI,0
8809-RIHDD,0
6663-JOCQO,0
7010-ZMVBF,0
