Customer ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
1226-JZNKR,,No,0.0,68.0,None,Yes,17.41,No,Yes,Cable,27.0,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,54.45,3674.95,0.0,0.0,750.3808752086037,4858.83
1195-OIYEJ,Q3,Yes,0.0,72.0,Offer A,Yes,24.9,Yes,Yes,DSL,27.480846774193548,Yes,No,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card,84.7,5893.9,0.0,0.0,1792.8,3044.441077322455
9734-YWGEX,Q3,No,0.0,9.0,Offer E,Yes,7.32,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,724.65,0.0,0.0,750.3808752086038,790.53
4432-ADRLB,Q3,No,0.0,30.0,Offer C,Yes,10.74,No,Yes,DSL,13.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,1536.75,0.0,0.0,322.2,1858.95
3274-NSDWE,Q3,No,0.0,18.0,Offer D,No,0.0,No,Yes,DSL,11.0,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,607.3,0.0,50.0,0.0,657.3
9546-KDTRB,,Yes,1.0,44.0,None,No,0.0,No,Yes,Cable,18.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.3,2390.45,0.0,0.0,0.0,2390.45
7408-OFWXJ,Q3,Yes,0.0,30.0,Offer C,Yes,16.48,No,Yes,DSL,17.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,64.59322269608752,2280.6734637493046,0.0,0.0,494.4,2417.9
6416-JNVRK,Q3,No,0.0,1.0,Offer A,Yes,22.905796402744294,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.9,2280.6734637493046,0.0,0.0,750.3808752086036,2551.81
2391-SOORI,Q3,Yes,1.0,1.0,Offer E,Yes,38.89,No,Yes,None,9.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,75.35,0.0,0.0,38.89,114.24
8430-TWCBX,Q3,No,0.0,22.0,None,No,0.0,No,Yes,DSL,29.0,No,No,No,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,49.45,2280.6734637493046,0.0,0.0,0.0,1031.4
7903-CMPEY,Q3,No,0.0,49.0,None,Yes,45.64,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.45,921.3,0.0,6.288164665523155,750.3808752086038,3157.66
8752-GHJFU,Q3,Yes,10.0,1.0,None,Yes,17.75,No,Yes,Fiber Optic,53.0,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.15,3875.4,0.0,0.0,745.5,4620.9
6551-ZCOTS,,No,2.0,7.0,None,Yes,35.26,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,144.15,0.0,0.0,246.82,390.97
8606-CIQUL,Q3,Yes,10.0,67.0,Offer A,Yes,3.04,Yes,Yes,Fiber Optic,30.0,Yes,No,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.25,6689.0,0.0,0.0,750.3808752086037,6892.68
8205-OTCHB,Q3,No,0.0,15.0,None,Yes,9.97,Yes,Yes,Fiber Optic,47.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.7,1451.1,0.0,0.0,149.55,1600.65
2890-WFBHU,Q3,No,5.0,67.0,Offer A,Yes,17.4,No,Yes,Fiber Optic,11.0,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,93.15,6368.2,0.0,6.288164665523156,1165.8,7624.0
6701-DHKWQ,Q3,Yes,3.0,53.0,None,Yes,31.69,No,Yes,DSL,27.480846774193544,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,69.7,3729.6,0.0,0.0,1679.5700000000002,5409.17
1686-STUHN,Q3,Yes,10.0,21.0,None,Yes,18.0,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.8,350.1,0.0,0.0,378.0,728.1
8160-HOWOX,Q3,No,4.0,40.0,None,Yes,22.9057964027443,No,Yes,DSL,48.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,2847.2,0.0,0.0,750.3808752086037,4012.8
8631-NBHFZ,Q3,Yes,8.0,22.0,None,Yes,45.35,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.75,452.35,0.0,0.0,750.3808752086038,1450.0500000000002
0221-NAUXK,Q3,No,0.0,39.0,Offer C,No,22.905796402744294,No,Yes,Cable,26.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.6,1494.5,0.0,0.0,0.0,1494.5
5151-HQRDG,,Yes,3.0,2.0,Offer E,Yes,5.42,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,41.85,0.0,0.0,10.84,52.69
4718-DHSMV,Q3,Yes,3.0,57.0,None,Yes,12.26,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,2280.6734637493046,0.0,0.0,698.8199999999999,1970.87
9518-RWHZL,Q3,No,10.0,8.0,Offer E,Yes,1.56,No,Yes,DSL,57.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.4,475.1,0.0,0.0,12.48,487.58
0303-UNCIP,Q3,Yes,3.0,7.0,Offer E,Yes,5.84,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,64.59322269608752,150.75,0.0,0.0,40.88,3044.4410773224554
7729-JTEEC,Q3,No,0.0,49.0,None,Yes,17.77,Yes,Yes,DSL,13.0,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,66.15,3199.0,0.0,0.0,870.73,4069.73
5949-XIKAE,Q3,No,0.0,55.0,None,Yes,33.6,No,Yes,DSL,27.480846774193548,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.05,2280.6734637493046,0.0,0.0,1848.0,4310.6
9108-EQPNQ,Q3,No,10.0,71.0,Offer A,Yes,10.11,Yes,Yes,DSL,59.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,86.85,2280.673463749305,0.0,0.0,717.81,6981.610000000001
9391-EOYLI,Q3,No,0.0,17.0,None,Yes,38.78,Yes,Yes,Fiber Optic,59.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,1672.1,0.0,0.0,750.3808752086036,2331.36
3629-WEAAM,Q3,Yes,5.0,72.0,Offer A,Yes,23.7,Yes,Yes,Fiber Optic,85.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.15,2280.6734637493046,0.0,0.0,1706.4,9587.6
6469-QJKZW,Q3,Yes,4.0,28.0,Offer C,Yes,22.9057964027443,No,Yes,Fiber Optic,69.0,Yes,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,82.85,2320.8,0.0,0.0,750.3808752086038,2772.44
8665-UTDHZ,Q3,Yes,4.0,18.0,None,Yes,25.54,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,370.5,0.0,6.288164665523155,750.3808752086037,830.22
9770-KXGQU,Q3,No,0.0,52.0,None,Yes,9.37,No,Yes,DSL,59.0,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608754,3043.7,0.0,0.0,487.24,3530.94
0334-ZFJSR,Q3,Yes,8.0,47.0,None,Yes,3.2,No,Yes,Cable,18.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608751,2723.4,0.0,0.0,750.3808752086037,2873.8
1371-WEPDS,Q3,No,0.0,23.0,None,Yes,42.26,No,Yes,Cable,28.219465648854964,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,49.7,1081.25,0.0,150.0,971.98,2203.23
8988-ECPJR,Q3,No,0.0,8.0,None,Yes,17.3,Yes,Yes,Fiber Optic,41.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608751,632.2,0.0,0.0,138.4,770.6
6728-DKUCO,Q3,Yes,2.0,71.0,Offer A,Yes,4.32,Yes,Yes,Fiber Optic,41.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,113.65,2280.6734637493046,0.0,0.0,306.72,8473.52
3569-EDBPQ,Q3,Yes,3.0,46.0,None,Yes,46.71,No,Yes,Cable,41.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.65,3047.15,0.0,0.0,750.3808752086038,5195.81
6234-RAAPL,Q3,Yes,8.0,1.0,None,Yes,20.58,Yes,Yes,Fiber Optic,13.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.9,3729.75,0.0,0.0,864.3599999999999,4594.11
6621-NRZAK,Q3,No,0.0,5.0,None,Yes,29.75,No,Yes,Fiber Optic,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.65,2280.673463749305,0.0,0.0,148.75,548.2
5898-IGSLP,Q3,No,0.0,29.0,Offer C,Yes,28.83,Yes,Yes,Fiber Optic,47.0,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,64.59322269608752,1964.6,0.0,0.0,836.0699999999999,2800.67
0969-RGKCU,Q3,Yes,5.0,27.0,Offer C,Yes,22.905796402744297,No,Yes,DSL,30.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,64.59322269608752,1336.15,0.0,0.0,521.64,1857.79
1393-IMKZG,Q3,Yes,0.0,25.0,Offer C,Yes,4.57,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,486.05,0.0,0.0,114.25,600.3
8543-MSDMF,Q3,Yes,4.0,57.0,None,Yes,22.9057964027443,Yes,Yes,Fiber Optic,13.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.05,5925.75,0.0,0.0,1812.03,7737.78
3712-PKXZA,Q3,No,0.0,13.0,None,Yes,34.18,No,Yes,Fiber Optic,19.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,81.9,1028.9,0.0,0.0,444.34,1473.24
6023-GSSXW,Q3,No,0.0,71.0,Offer A,Yes,37.03,Yes,Yes,DSL,26.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.2,2280.6734637493046,0.0,0.0,2629.13,7321.68
1403-LKLIK,Q3,No,0.0,1.0,None,Yes,37.62,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0.0,37.62,57.37
2688-BHGOG,Q3,No,0.0,1.0,None,Yes,16.64,No,Yes,None,2.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,89.25,0.0,0.0,16.64,105.89
2729-VNVAP,Q3,No,0.0,5.0,None,Yes,21.01,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,86.05,0.0,0.0,105.05,191.1
7074-IEVOJ,Q3,No,0.0,66.0,Offer A,Yes,22.905796402744297,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,104.55,6779.05,0.0,0.0,1081.74,3044.4410773224554
4079-VTGLK,Q3,Yes,4.0,49.0,None,Yes,33.07,No,Yes,DSL,23.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,87.2,4345.0,0.0,0.0,1620.43,5965.43
0979-PHULV,Q3,Yes,3.0,66.0,Offer A,Yes,42.84,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,25.7,1714.55,0.0,0.0,2827.44,4541.99
6946-LMSQS,Q3,No,0.0,11.0,None,Yes,5.84,Yes,Yes,Fiber Optic,10.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,64.59322269608752,893.2,0.0,30.0,64.24,987.44
0727-BMPLR,Q3,Yes,9.0,65.0,None,Yes,30.44,Yes,Yes,Fiber Optic,25.292406538568,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.35,6347.55,0.0,0.0,1978.6,8326.15
0013-MHZWF,Q3,No,0.0,1.0,None,Yes,24.03,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.2,1123.65,0.0,0.0,1489.86,2613.51
4695-WJZUE,Q3,Yes,9.0,2.0,None,Yes,32.86,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.1,43.15,0.0,0.0,750.3808752086036,108.87
2839-RFSQE,Q3,No,0.0,2.0,None,Yes,2.46,No,No,None,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,20.35,35.1,0.0,0.0,4.92,40.02
0621-TSSMU,,Yes,1.0,55.0,Offer B,Yes,22.9057964027443,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.65,1388.0,0.0,0.0,79.2,1467.2
5006-MXVRN,Q3,No,0.0,30.0,None,Yes,2.67,No,Yes,Fiber Optic,27.0,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.4,2638.1,0.0,0.0,80.1,3044.441077322455
3489-HHPFY,Q3,No,0.0,17.0,None,Yes,36.47,No,Yes,Cable,15.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,56.1,946.95,0.0,0.0,619.99,1566.94
3996-ZNWYK,Q3,Yes,10.0,16.0,None,Yes,20.12,No,Yes,Fiber Optic,30.0,Yes,Yes,No,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,68.25,1114.85,0.0,0.0,321.92,1436.77
4607-CHPCA,Q3,No,0.0,72.0,Offer A,Yes,29.29,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.75,1777.6,0.0,0.0,2108.88,3886.48
3506-OVLKD,Q3,No,0.0,9.0,None,Yes,34.75,Yes,Yes,Fiber Optic,25.294226953672958,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,2280.6734637493046,0.0,0.0,312.75,997.6
4229-CZMLL,Q3,No,0.0,1.0,None,Yes,8.4,No,Yes,Cable,27.0,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,54.15,1312.45,0.0,40.0,193.2,1545.65
8234-GSZYK,Q3,No,0.0,8.0,None,Yes,22.905796402744297,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,2280.673463749305,0.0,0.0,15.6,174.79999999999998
5816-QVHRX,Q3,No,0.0,7.0,Offer E,Yes,40.42,Yes,Yes,Fiber Optic,17.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.65,2280.6734637493046,0.0,0.0,750.3808752086038,687.29
2324-EFHVG,Q3,No,0.0,61.0,Offer B,Yes,45.69,Yes,Yes,Fiber Optic,48.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,104.0,6363.45,0.0,0.0,2787.09,3044.441077322455
4693-VWVBO,Q3,Yes,1.0,57.0,Offer B,Yes,48.0,No,Yes,Cable,28.21946564885496,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.35,4124.65,0.0,0.0,750.3808752086037,6860.65
9261-WDCAF,Q3,No,0.0,15.0,None,Yes,43.69,No,Yes,DSL,29.0,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,64.85,950.75,0.0,0.0,750.3808752086037,1606.1
4223-BKEOR,Q3,No,0.0,1.0,Offer E,Yes,22.905796402744297,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0.0,23.67,43.32
9227-UAQFT,Q3,No,0.0,12.0,None,Yes,30.79,No,Yes,Fiber Optic,4.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,64.59322269608752,505.95,0.0,0.0,369.48,875.4300000000001
9469-WEJBT,Q3,No,0.0,54.0,Offer B,Yes,27.3,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,1149.65,0.0,0.0,1474.2,2623.8500000000004
5143-WMWOG,Q3,Yes,1.0,20.0,None,Yes,22.905796402744297,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.35,393.15,0.0,0.0,559.2,952.35
2519-TWKFS,Q3,No,0.0,26.0,None,No,0.0,No,Yes,DSL,19.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,0.0,0.0,1147.0
8966-OIQHG,Q3,Yes,0.0,53.0,Offer B,Yes,18.0,Yes,Yes,Fiber Optic,25.2827984276369,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.95,5718.2,0.0,0.0,954.0,6672.2
7627-JKIAZ,Q3,No,0.0,68.0,None,No,0.0,No,Yes,DSL,28.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,64.35,4539.6,0.0,130.0,0.0,3044.441077322455
9489-UTFKA,Q3,Yes,1.0,72.0,Offer A,Yes,20.63,Yes,Yes,DSL,26.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.8,6397.6,0.0,0.0,1485.36,7882.96
6794-HKIAJ,Q3,No,0.0,12.0,Offer D,Yes,25.57,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.95,280.4,0.0,6.288164665523156,306.84000000000003,587.24
5380-XPJNZ,Q3,Yes,1.0,68.0,Offer A,Yes,7.87,Yes,Yes,Fiber Optic,4.0,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.7,5711.05,0.0,0.0,750.3808752086038,6246.21
6549-YMFAW,,No,0.0,1.0,Offer B,Yes,37.52,No,Yes,DSL,71.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,70.8,3478.15,0.0,0.0,1876.0,5354.150000000001
2616-UUTFK,Q3,No,0.0,1.0,Offer E,Yes,34.02,No,Yes,None,24.0,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,54.3,2280.6734637493046,0.0,10.0,34.02,98.32
3982-XWFZQ,Q3,Yes,1.0,23.0,Offer D,Yes,27.97,Yes,Yes,Cable,51.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.1,2198.3,0.0,0.0,643.31,3044.441077322455
2203-GHNWN,Q3,No,0.0,60.0,Offer B,Yes,16.59,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.95,1189.9,0.0,0.0,750.3808752086036,2185.3
4280-DLSHD,Q3,Yes,1.0,1.0,Offer A,Yes,22.22,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.45,1914.5,0.0,0.0,1599.84,3514.34
9728-FTTVZ,Q3,No,0.0,72.0,Offer A,Yes,15.03,No,Yes,Cable,22.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.1,5336.35,0.0,0.0,1082.16,6418.51
9068-FHQHD,Q3,Yes,7.0,72.0,Offer A,Yes,12.85,Yes,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.15,7998.8,0.0,70.0,925.2,8994.0
6013-BHCAW,Q3,No,0.0,51.0,Offer B,Yes,43.79,Yes,Yes,Fiber Optic,82.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.5,5703.25,0.0,0.0,2233.29,7936.54
9435-JMLSX,Q3,No,2.0,70.0,Offer A,Yes,5.93,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.5,7397.0,0.0,0.0,415.1,7812.1
3566-VVORZ,Q3,No,0.0,9.0,None,Yes,4.02,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.9,164.6,0.0,0.0,36.17999999999999,3044.4410773224545
4425-OWHWB,Q3,Yes,0.0,59.0,Offer B,Yes,46.1,No,Yes,Fiber Optic,57.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.1,6555.2,0.0,0.0,2719.9,9275.1
4759-TRPLW,Q3,No,0.0,1.0,Offer E,Yes,25.04,No,Yes,Cable,17.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,70.7,2280.6734637493046,0.0,0.0,750.3808752086038,300.77
4274-OWWYO,Q3,No,0.0,37.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,25.29503972504036,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,64.59322269608752,3382.3,0.0,0.0,434.01,3816.31
2990-OGYTD,Q3,No,0.0,37.0,None,Yes,38.43,No,Yes,Fiber Optic,30.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,64.59322269608751,2313.8,0.0,0.0,1421.91,3044.4410773224545
9878-TNQGW,Q3,No,4.0,14.0,Offer D,Yes,42.64,No,Yes,DSL,69.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,780.85,0.0,0.0,596.96,1377.81
2193-SFWQW,,Yes,9.0,72.0,Offer A,Yes,40.78,Yes,Yes,Fiber Optic,22.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,7852.4,0.0,0.0,2936.16,10788.56
2454-RPBRZ,Q3,Yes,8.0,72.0,Offer A,No,0.0,No,Yes,DSL,27.480846774193544,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,38.5,2763.0,0.0,0.0,0.0,3044.441077322455
7706-YLMQA,Q3,No,0.0,10.0,Offer D,Yes,17.01,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.5,270.15,0.0,0.0,170.10000000000002,440.25
5118-MUEYH,Q3,Yes,5.0,1.0,Offer E,Yes,46.23,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.7,197.54,0.0,0.0,750.3808752086037,659.8399999999999
6595-COKXZ,Q3,No,0.0,1.0,Offer E,Yes,1.48,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.6,20.6,0.0,0.0,1.48,22.08
0854-UYHZD,Q3,No,0.0,29.0,None,Yes,22.905796402744297,No,Yes,DSL,25.0,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,58.0,1734.5,0.0,0.0,419.34,2153.84
5327-CNLUQ,Q3,No,0.0,8.0,Offer E,Yes,8.73,Yes,Yes,DSL,27.480846774193544,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,573.15,0.0,0.0,69.84,642.99
0991-BRRFB,Q3,Yes,2.0,61.0,Offer B,Yes,11.53,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.45,1538.6,0.0,0.0,703.3299999999999,2241.93
0487-RPVUM,Q3,Yes,5.0,72.0,Offer A,Yes,17.49,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,104.45,7459.0,0.0,130.0,750.3808752086037,8848.28
1930-WNXSB,Q3,Yes,8.0,12.0,Offer D,Yes,33.9,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,21.15,306.05,0.0,0.0,406.8,712.8499999999999
8166-ZZTFS,Q3,No,0.0,7.0,None,Yes,45.93,Yes,Yes,Fiber Optic,48.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.2,639.7,0.0,0.0,321.51,961.21
1740-CSDJP,Q3,No,0.0,1.0,Offer E,Yes,38.65,No,Yes,DSL,27.480846774193544,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.4,348.15,0.0,0.0,347.85,696.0
1956-YIFGE,Q3,Yes,0.0,58.0,Offer B,Yes,5.01,Yes,Yes,Fiber Optic,23.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,94.35,5563.65,0.0,0.0,290.58,3044.441077322455
7495-OOKFY,,Yes,5.0,2.0,Offer E,Yes,7.27,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,64.59322269608752,2280.6734637493046,0.0,0.0,14.54,54.79
1502-XFCVR,,Yes,5.0,40.0,Offer B,Yes,22.2,Yes,Yes,Fiber Optic,76.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.75,2280.6734637493046,0.0,0.0,888.0,5116.55
0946-CLJTI,Q3,No,0.0,9.0,Offer E,Yes,34.34,Yes,Yes,Fiber Optic,6.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.15,784.45,0.0,50.0,309.06000000000006,1143.5100000000002
0988-AADSA,Q3,No,0.0,41.0,Offer B,Yes,45.22,No,Yes,Fiber Optic,15.0,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.55,3729.75,0.0,0.0,750.3808752086038,5583.77
4290-BSXUX,Q3,No,0.0,26.0,None,Yes,39.84,No,Yes,Cable,42.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.75,1406.9,0.0,0.0,750.3808752086036,2442.74
6618-RYATB,Q3,Yes,1.0,33.0,None,Yes,15.45,No,Yes,Cable,59.0,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,53.75,1857.3,0.0,0.0,509.85,2367.15
2828-SLQPF,Q3,No,0.0,1.0,Offer B,Yes,27.65,No,Yes,Fiber Optic,26.0,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,64.2,3627.3,0.0,6.288164665523156,1520.75,5148.05
6900-RBKER,Q3,No,0.0,19.0,Offer D,Yes,43.11,No,Yes,Fiber Optic,2.0,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,87.7,1725.95,0.0,0.0,819.09,2545.04
